ID,SERIAL,Brand_CODE,MODEL_CODE,SUBMODEL_CODE,Vehicle_Brand,Vehicle_model,Vehicle_submodel,VH_YEAR_BEG,VH_YEAR_END,COVER_01_FLAG,COVER_PLUS_FLAG,VEHICLE_MARKET_GROUP,SEDAN_TYPE,SELL_STAT,SUBMODEL_YEAR,EFFECT_DATE,SCALE,WEIGHT,CC,SEAT_NO,CHASSIS_NO_FORMAT,ENGINE_NO_FORMAT,STANDARD_SUMINS,STANDARD_THEFT,80_SUMINS,CAR_GROUP,OLD_STD_SUMINS,OLD_STD_THEFT,CREATE_MODIFY_DATE,CREATE_ID,MODIFY_ID,MODIFY_TIME,MODEL_STATUS,rbm_serial,Redbook_Code
104,011A0000033,01,84,1A,TOYOTA,YARIS,YARIS 1.2 X-URBAN SPORT X,2021,2023,Y,Y,02,4,A,2021,01-12-2021,CC,,1200.00,7,,,658600,658600,530000,5,,,16-12-2021,290005,290005,17:35,N,,
105,011A0000033,01,84,1A,TOYOTA,YARIS,YARIS 1.2 X-URBAN SPORT X,2021,2023,Y,Y,02,4,A,2022,01-01-2023,CC,,1200.00,7,,,483310,483310,390000,5,568600,568600,11-10-2022,570055,390159,17:00,N,      55450,TOYO22BM
106,011A0000033,01,84,1A,TOYOTA,YARIS,YARIS 1.2 X-URBAN SPORT X,2021,2023,Y,Y,02,4,A,2023,01-01-2023,CC,,1200.00,7,,,568600,568600,450000,5,568600,568600,,340076,,,A,,
107,011B0000033,01,19,1B,TOYOTA,COROLLA,COROLLA ALTIS 1.8 GR SPORT,2022,2023,Y,Y,02,2,A,2022,01-01-2023,CC,,1800.00,7,,,857650,857650,690000,4,1009000,1009000,11-10-2022,570055,390159,17:00,N,      55433,TOYO22AV
108,011B0000033,01,19,1B,TOYOTA,COROLLA,COROLLA ALTIS 1.8 GR SPORT,2022,2023,Y,Y,02,2,A,2023,01-01-2023,CC,,1800.00,7,,,1009000,1009000,810000,4,1009000,1009000,,340076,,,A,,
109,01200000033,01,20,20,TOYOTA,CORONA,CORONA 1.8,1983,1983,N,N,02,2,A,1983,05-07-2022,CC,,1800.00,7,,,12645,12645,10000,3,13310,13310,05-07-2022,340076,650162,17:28,N,,
110,01210000033,01,20,21,TOYOTA,CORONA,CORONA 1.6 GLi M (AT190),1993,1996,Y,Y,02,2,A,1993,30-09-2022,CC,,1600.00,7,,,50000,50000,40000,3,48925,48925,20-09-2022,570055,REDBOOK,14:33,N,       1332,TOYO93AH
111,01210000033,01,20,21,TOYOTA,CORONA,CORONA 1.6 GLi M (AT190),1993,1996,Y,Y,02,2,A,1994,30-09-2022,CC,,1600.00,7,AT190-,4A-,55500,55500,44000,3,53675,53675,20-09-2022,570055,REDBOOK,14:33,N,       2897,TOYO94AI
112,01210000033,01,20,21,TOYOTA,CORONA,CORONA 1.6 GLi M (AT190),1993,1996,Y,Y,02,2,A,1995,30-09-2022,CC,,1600.00,7,AT190-,4A-,60500,60500,48000,3,54675,20000,20-09-2022,570055,REDBOOK,14:33,N,      16353,TOYO95AJ
113,01210000033,01,20,21,TOYOTA,CORONA,CORONA 1.6 GLi M (AT190),1993,1996,Y,Y,02,2,A,1996,30-09-2022,CC,0.00,1600.00,7,AT190-,4A-,19000,19000,15000,3,55675,55675,20-09-2022,570055,REDBOOK,14:33,N,       2914,TOYO96DH
114,01220000033,01,20,22,TOYOTA,CORONA,CORONA 1.6 GLi A (AT190),1993,1996,Y,Y,02,2,A,1993,05-07-2022,CC,,1600.00,7,AT190-,4A-,30216,30216,24000,3,31806,31806,05-07-2022,340076,650162,17:28,N,,
115,01220000033,01,20,22,TOYOTA,CORONA,CORONA 1.6 GLi A (AT190),1993,1996,Y,Y,02,2,A,1994,30-09-2022,CC,0.00,1600.00,7,AT190-,4A-,60500,60500,48000,3,18000,18000,20-09-2022,570055,REDBOOK,14:34,N,      11887,TOYO94AJ
116,01220000033,01,20,22,TOYOTA,CORONA,CORONA 1.6 GLi A (AT190),1993,1996,Y,Y,02,2,A,1995,30-09-2022,CC,0.00,1600.00,7,AT190-,4A-,17000,17000,14000,3,18050,18050,20-09-2022,570055,REDBOOK,14:33,N,       8879,TOYO95AK
117,01220000033,01,20,22,TOYOTA,CORONA,CORONA 1.6 GLi A (AT190),1993,1996,Y,Y,02,2,A,1996,30-09-2022,CC,,1600.00,7,AT190-,4A-,24000,24000,19000,3,24700,24700,20-09-2022,570055,REDBOOK,14:33,N,       2913,TOYO96DG
118,01230000033,01,20,23,TOYOTA,CORONA,CORONA 1.6 GL (AT171),1991,1993,N,Y,02,2,A,1991,05-07-2022,CC,,1600.00,7,AT171-,4A-,28100,28100,22000,3,29579,29579,05-07-2022,340076,650162,17:28,N,,
119,01230000033,01,20,23,TOYOTA,CORONA,CORONA 1.6 GL (AT171),1991,1993,N,Y,02,2,A,1992,05-07-2022,CC,,1600.00,7,AT171-,4A-,31614,31614,25000,3,33278,33278,05-07-2022,340076,650162,17:28,N,,
120,01230000033,01,20,23,TOYOTA,CORONA,CORONA 1.6 GL (AT171),1991,1993,N,Y,02,2,A,1993,05-07-2022,CC,,1600.00,7,,,35126,35126,28000,3,36975,36975,05-07-2022,340076,650162,17:28,N,,
121,01240000033,01,20,24,TOYOTA,CORONA,CORONA (ST171) 2.0,1989,1992,N,N,02,2,A,1989,05-07-2022,CC,,2000.00,7,ST171,,28100,28100,22000,3,29579,29579,05-07-2022,340076,650162,17:28,N,,
122,01240000033,01,20,24,TOYOTA,CORONA,CORONA (ST171) 2.0,1989,1992,N,N,02,2,A,1990,05-07-2022,CC,,2000.00,7,ST171-,3S,31614,31614,25000,3,33278,33278,05-07-2022,340076,650162,17:28,N,,
123,01240000033,01,20,24,TOYOTA,CORONA,CORONA (ST171) 2.0,1989,1992,N,N,02,2,A,1991,05-07-2022,CC,,2000.00,7,ST171-,3S-,35126,35126,28000,3,36975,36975,05-07-2022,340076,650162,17:28,N,,
124,01240000033,01,20,24,TOYOTA,CORONA,CORONA (ST171) 2.0,1989,1992,N,N,02,2,A,1992,05-07-2022,CC,,2000.00,7,ST171-,3S-,38638,38638,31000,3,40672,40672,05-07-2022,340076,650162,17:28,N,,
125,01250000033,01,20,25,TOYOTA,CORONA,CORONA 2.0 GLi M (ST191),1992,1996,Y,Y,02,2,A,1993,30-09-2022,CC,,2000.00,7,ST191-,3S-,53000,53000,42000,3,51775,51775,20-09-2022,570055,REDBOOK,14:32,N,      10379,TOYO93AL
126,01250000033,01,20,25,TOYOTA,CORONA,CORONA 2.0 GLi M (ST191),1992,1996,Y,Y,02,2,A,1994,30-09-2022,CC,,2000.00,7,ST191-,3S-,60500,60500,48000,3,52775,18000,20-09-2022,570055,REDBOOK,14:33,N,       1336,TOYO94AM
127,01250000033,01,20,25,TOYOTA,CORONA,CORONA 2.0 GLi M (ST191),1992,1996,Y,Y,02,2,A,1995,30-09-2022,CC,,2000.00,7,ST191-,3S-,17000,17000,14000,3,19000,19000,20-09-2022,570055,REDBOOK,14:33,N,       2902,TOYO95AH
128,01250000033,01,20,25,TOYOTA,CORONA,CORONA 2.0 GLi M (ST191),1992,1996,Y,Y,02,2,A,1996,30-09-2022,CC,,2000.00,7,ST191-,3S-,24000,24000,19000,3,24700,24700,20-09-2022,570055,REDBOOK,14:32,N,      10392,TOYO96CR
129,01260000033,01,20,26,TOYOTA,CORONA,CORONA 2.0 GLi M ABS (ST191),1994,1996,Y,Y,02,2,A,1994,30-09-2022,CC,,2000.00,7,,,62500,62500,50000,3,20500,20500,20-09-2022,570055,REDBOOK,14:33,N,      13383,TOYO94AN
130,01260000033,01,20,26,TOYOTA,CORONA,CORONA 2.0 GLi M ABS (ST191),1994,1996,Y,Y,02,2,A,1995,30-09-2022,CC,,2000.00,7,,,19500,19500,16000,3,21500,21500,20-09-2022,570055,REDBOOK,14:34,N,      10387,TOYO95AG
131,01260000033,01,20,26,TOYOTA,CORONA,CORONA 2.0 GLi M ABS (ST191),1994,1996,Y,Y,02,2,A,1996,30-09-2022,CC,,2000.00,7,,,24500,24500,20000,3,25175,25175,20-09-2022,570055,REDBOOK,14:34,N,       7374,TOYO96CQ
132,01270000033,01,20,27,TOYOTA,CORONA,CORONA 2.0 GLi A ABS (ST191),1993,1995,Y,Y,02,2,A,1993,30-09-2022,CC,,2000.00,7,,,60000,60000,48000,3,54000,54000,20-09-2022,570055,REDBOOK,14:33,N,       4408,TOYO93AK
133,01270000033,01,20,27,TOYOTA,CORONA,CORONA 2.0 GLi A ABS (ST191),1993,1995,Y,Y,02,2,A,1994,30-09-2022,CC,0.00,2000.00,7,,,65500,65500,50000,3,65500,65500,20-09-2022,570055,REDBOOK,14:33,N,       1335,TOYO94AL
134,01270000033,01,20,27,TOYOTA,CORONA,CORONA 2.0 GLi A ABS (ST191),1993,1995,Y,Y,02,2,A,1995,30-09-2022,CC,0.00,2000.00,7,,,21500,21500,17000,3,22800,22800,20-09-2022,570055,REDBOOK,14:34,N,       4417,TOYO95AI
135,01280000033,01,53,28,TOYOTA,PASEO,PASEO 1.5 M,1994,1994,N,N,01,4,A,1994,05-07-2022,CC,,1500.00,7,JT763EL44-8*,5E-,73046,73046,60000,2,76890,76890,05-07-2022,340076,650162,17:28,N,,
136,01310000033,01,14,31,TOYOTA,CAMRY,CAMRY 2.2 M ABS,1993,1998,Y,Y,02,1,A,1993,30-09-2022,CC,0.00,2200.00,7,,,27500,27500,22000,3,27000,27000,20-09-2022,570055,REDBOOK,14:34,N,      16348,TOYO93BC
137,01310000033,01,14,31,TOYOTA,CAMRY,CAMRY 2.2 M ABS,1993,1998,Y,Y,02,1,A,1994,30-09-2022,CC,0.00,2200.00,7,6T153SK100-,5S-,31500,31500,25000,3,32300,32300,20-09-2022,570055,REDBOOK,14:32,N,       7367,TOYO94BB
138,01310000033,01,14,31,TOYOTA,CAMRY,CAMRY 2.2 M ABS,1993,1998,Y,Y,02,1,A,1995,30-09-2022,CC,0.00,2200.00,7,6T153SK100-,5S-,38000,38000,30000,3,38000,38000,20-09-2022,570055,REDBOOK,14:34,N,       2903,TOYO95AW
139,01310000033,01,14,31,TOYOTA,CAMRY,CAMRY 2.2 M ABS,1993,1998,Y,Y,02,1,A,1996,30-09-2022,CC,0.00,2200.00,7,6T153SK100-,5S-,50000,50000,40000,3,43500,43500,20-09-2022,570055,REDBOOK,14:34,N,      11904,TOYO96DL
140,01310000033,01,14,31,TOYOTA,CAMRY,CAMRY 2.2 M ABS,1993,1998,Y,Y,02,1,A,1997,30-09-2022,CC,0.00,2200.00,7,6T153SK100-,5S-,60000,60000,48000,3,59850,59850,20-09-2022,570055,REDBOOK,14:34,N,      11909,TOYO97EX
141,01310000033,01,14,31,TOYOTA,CAMRY,CAMRY 2.2 M ABS,1993,1998,Y,Y,02,1,A,1998,30-09-2022,CC,,2200.00,7,6T153SK100-,5S-,65500,65500,50000,3,64600,64600,20-09-2022,570055,REDBOOK,14:32,N,       2922,TOYO98EB
142,01320000033,01,14,32,TOYOTA,CAMRY,CAMRY 2.2 A ABS,1993,1998,Y,Y,02,1,A,1993,30-09-2022,CC,0.00,2200.00,7,,,30000,30000,24000,3,30875,30875,20-09-2022,570055,REDBOOK,14:33,N,      16347,TOYO93BA
143,01320000033,01,14,32,TOYOTA,CAMRY,CAMRY 2.2 A ABS,1993,1998,Y,Y,02,1,A,1994,30-09-2022,CC,,2200.00,7,6T153SK100-,5S-,35000,35000,28000,3,36100,36100,20-09-2022,570055,REDBOOK,14:33,N,       1338,TOYO94AZ
144,01320000033,01,14,32,TOYOTA,CAMRY,CAMRY 2.2 A ABS,1993,1998,Y,Y,02,1,A,1995,30-09-2022,CC,0.00,2200.00,7,6T153SK100-,5S-,42000,42000,34000,3,43225,43225,20-09-2022,570055,REDBOOK,14:33,N,       8880,TOYO95AX
145,01320000033,01,14,32,TOYOTA,CAMRY,CAMRY 2.2 A ABS,1993,1998,Y,Y,02,1,A,1996,30-09-2022,CC,0.00,2200.00,7,6T153SK100-,5S-,53000,53000,42000,3,53675,53675,20-09-2022,570055,REDBOOK,14:33,N,      16363,TOYO96DJ
146,01320000033,01,14,32,TOYOTA,CAMRY,CAMRY 2.2 A ABS,1993,1998,Y,Y,02,1,A,1997,30-09-2022,CC,0.00,2200.00,7,6T153SK100-,5S-,62000,62000,50000,3,61750,61750,20-09-2022,570055,REDBOOK,14:32,N,      10398,TOYO97JO
147,01320000033,01,14,32,TOYOTA,CAMRY,CAMRY 2.2 A ABS,1993,1998,Y,Y,02,1,A,1998,30-09-2022,CC,0.00,2200.00,7,6T153SK100-,5S-,69000,69000,60000,3,68875,68875,20-09-2022,570055,REDBOOK,14:33,N,      14890,TOYO98ET
148,01330000033,01,14,33,TOYOTA,CAMRY,CAMRY 3.0 V6 A,1995,1997,Y,Y,02,1,A,1995,30-09-2022,CC,,3000.00,7,6T153SK100-,,70000,70000,60000,3,70300,70300,20-09-2022,570055,REDBOOK,14:33,N,      13391,TOYO95AU
149,01330000033,01,14,33,TOYOTA,CAMRY,CAMRY 3.0 V6 A,1995,1997,Y,Y,02,1,A,1996,30-09-2022,CC,0.00,3000.00,7,6T153SK100-,,76500,76500,60000,3,76000,76000,20-09-2022,570055,REDBOOK,14:32,N,      10394,TOYO96DB
150,01330000033,01,14,33,TOYOTA,CAMRY,CAMRY 3.0 V6 A,1995,1997,Y,Y,02,1,A,1997,30-09-2022,CC,0.00,3000.00,7,6T153SK100-,,85000,85000,70000,3,81500,81500,20-09-2022,570055,REDBOOK,14:33,N,       2919,TOYO97JN
151,01340000033,01,15,34,TOYOTA,CELICA,CELICA 2.0 GT4,1994,1997,N,N,02,5,A,1994,30-09-2022,CC,0.00,2000.00,7,,,262500,262500,210000,2,252225,252225,20-09-2022,570055,REDBOOK,14:32,N,      10384,TOYO94AE
152,01340000033,01,15,34,TOYOTA,CELICA,CELICA 2.0 GT4,1994,1997,N,N,02,5,A,1995,30-09-2022,CC,0.00,2000.00,7,ST182-,3SGE-,294500,294500,240000,2,282625,282625,20-09-2022,570055,REDBOOK,14:34,N,       5881,TOYO95AD
153,01340000033,01,15,34,TOYOTA,CELICA,CELICA 2.0 GT4,1994,1997,N,N,02,5,A,1996,30-09-2022,CC,0.00,2000.00,7,ST182-,3SGE-,347500,347500,280000,2,333925,333925,20-09-2022,570055,REDBOOK,14:34,N,       5888,TOYO96AQ
154,01340000033,01,15,34,TOYOTA,CELICA,CELICA 2.0 GT4,1994,1997,N,N,02,5,A,1997,30-09-2022,CC,0.00,2000.00,7,ST182-,3SGE-,383000,383000,310000,2,367650,367650,20-09-2022,570055,REDBOOK,14:33,N,      13400,TOYO97FR
155,01350000033,01,15,35,TOYOTA,CELICA,CELICA 2.2 M,1994,1995,N,N,02,5,A,1994,30-09-2022,CC,0.00,2200.00,7,,,133500,133500,110000,2,128725,128725,20-09-2022,570055,REDBOOK,14:33,N,       1334,TOYO94AF
156,01350000033,01,15,35,TOYOTA,CELICA,CELICA 2.2 M,1994,1995,N,N,02,5,A,1995,30-09-2022,CC,0.00,2200.00,7,JT764ST,5S-,176000,176000,140000,2,169575,169575,20-09-2022,570055,REDBOOK,14:34,N,      11893,TOYO95AF
157,01420000033,01,34,42,TOYOTA,GRANVIA,GRANVIA 2.7,1993,2000,N,N,02,3,A,1997,05-07-2022,CC,,2700.00,7,,,156179,156179,120000,2,164399,164399,05-07-2022,340076,650162,17:28,N,,
158,01420000033,01,34,42,TOYOTA,GRANVIA,GRANVIA 2.7,1993,2000,N,N,02,3,A,1998,05-07-2022,CC,0.00,2700.00,15,,,170378,170378,140000,2,179345,179345,05-07-2022,340076,650162,17:28,N,,
159,01420000033,01,34,42,TOYOTA,GRANVIA,GRANVIA 2.7,1993,2000,N,N,02,3,A,1999,05-07-2022,CC,0.00,2700.00,15,,,184576,184576,150000,2,194290,194290,05-07-2022,340076,650162,17:28,N,,
160,01420000033,01,34,42,TOYOTA,GRANVIA,GRANVIA 2.7,1993,2000,N,N,02,3,A,2000,05-07-2022,CC,,2700.00,15,,,198774,198774,160000,2,209236,209236,05-07-2022,340076,650162,17:28,N,,
161,01430000033,01,34,43,TOYOTA,GRANVIA,GRANVIA 3.4,1998,1999,N,N,02,3,A,1998,05-07-2022,CC,,3400.00,7,,,171499,171499,140000,2,180525,180525,05-07-2022,340076,650162,17:28,N,,
162,01430000033,01,34,43,TOYOTA,GRANVIA,GRANVIA 3.4,1998,1999,N,N,02,3,A,1999,05-07-2022,CC,,3378.00,7,,,177850,177850,140000,2,187211,187211,05-07-2022,340076,650162,17:28,N,,
163,01440000033,01,44,44,TOYOTA,LANDCRUISER,LAND CRUISER 70 4.2 DIESEL,1992,1997,N,N,01,3,A,1993,05-07-2022,CC,,4200.00,7,,,241368,241368,190000,2,254072,254072,05-07-2022,340076,650162,17:28,N,,
164,01440000033,01,44,44,TOYOTA,LANDCRUISER,LAND CRUISER 70 4.2 DIESEL,1992,1997,N,N,01,3,A,1994,05-07-2022,CC,,4200.00,7,,,254072,254072,200000,2,267444,267444,05-07-2022,340076,650162,17:28,N,,
165,01440000033,01,44,44,TOYOTA,LANDCRUISER,LAND CRUISER 70 4.2 DIESEL,1992,1997,N,N,01,3,A,1995,05-07-2022,CC,,4200.00,7,,,273127,273127,220000,2,287502,287502,05-07-2022,340076,650162,17:28,N,,
166,01440000033,01,44,44,TOYOTA,LANDCRUISER,LAND CRUISER 70 4.2 DIESEL,1992,1997,N,N,01,3,A,1996,05-07-2022,CC,,4200.00,7,,,285831,285831,230000,2,300875,300875,05-07-2022,340076,650162,17:28,N,,
167,01440000033,01,44,44,TOYOTA,LANDCRUISER,LAND CRUISER 70 4.2 DIESEL,1992,1997,N,N,01,3,A,1997,05-07-2022,CC,,4200.00,7,JT111UJ-,,304886,304886,240000,2,320933,320933,05-07-2022,340076,650162,17:28,N,,
168,01450000033,01,44,45,TOYOTA,LANDCRUISER,LAND CRUISER 80 4.2 DIESEL,1995,1998,N,N,01,3,A,1995,05-07-2022,CC,,4200.00,7,FZJ80,,298535,298535,240000,2,314247,314247,05-07-2022,340076,650162,17:28,N,,
169,01450000033,01,44,45,TOYOTA,LANDCRUISER,LAND CRUISER 80 4.2 DIESEL,1995,1998,N,N,01,3,A,1996,05-07-2022,CC,,4200.00,7,FZJ80,,317590,317590,250000,2,334305,334305,05-07-2022,340076,650162,17:28,N,,
170,01450000033,01,44,45,TOYOTA,LANDCRUISER,LAND CRUISER 80 4.2 DIESEL,1995,1998,N,N,01,3,A,1997,05-07-2022,CC,,4200.00,7,FZJ80,,330293,330293,260000,2,347677,347677,05-07-2022,340076,650162,17:28,N,,
171,01450000033,01,44,45,TOYOTA,LANDCRUISER,LAND CRUISER 80 4.2 DIESEL,1995,1998,N,N,01,3,A,1998,05-07-2022,CC,,4200.00,7,FZJ80,,349349,349349,280000,2,367736,367736,05-07-2022,340076,650162,17:28,N,,
172,01460000033,01,44,46,TOYOTA,LANDCRUISER,LAND CRUISER 80 4.5 BENZIN,1995,1998,N,N,01,3,A,1995,05-07-2022,CC,,4500.00,7,,,241368,241368,190000,2,254072,254072,05-07-2022,340076,650162,17:28,N,,
173,01460000033,01,44,46,TOYOTA,LANDCRUISER,LAND CRUISER 80 4.5 BENZIN,1995,1998,N,N,01,3,A,1996,05-07-2022,CC,,4500.00,7,,,260424,260424,210000,2,274130,274130,05-07-2022,340076,650162,17:28,N,,
174,01460000033,01,44,46,TOYOTA,LANDCRUISER,LAND CRUISER 80 4.5 BENZIN,1995,1998,N,N,01,3,A,1997,05-07-2022,CC,,4500.00,7,,,273127,273127,220000,2,287502,287502,05-07-2022,340076,650162,17:28,N,,
175,01460000033,01,44,46,TOYOTA,LANDCRUISER,LAND CRUISER 80 4.5 BENZIN,1995,1998,N,N,01,3,A,1998,05-07-2022,CC,,4500.00,7,,,285831,285831,230000,2,300875,300875,05-07-2022,340076,650162,17:28,N,,
176,01470000033,01,58,47,TOYOTA,RAV4,RAV 4 2.0 M,1996,2001,Y,N,02,3,A,1996,30-09-2022,CC,,2000.00,7,,,38000,38000,30000,2,37050,37050,20-09-2022,570055,REDBOOK,14:34,N,      16359,TOYO96AN
177,01470000033,01,58,47,TOYOTA,RAV4,RAV 4 2.0 M,1996,2001,Y,N,02,3,A,1997,30-09-2022,CC,0.00,2000.00,7,JT172SC,3S,47500,47500,38000,2,46075,46075,20-09-2022,570055,REDBOOK,14:33,N,       2918,TOYO97FX
178,01470000033,01,58,47,TOYOTA,RAV4,RAV 4 2.0 M,1996,2001,Y,N,02,3,A,1998,30-09-2022,CC,0.00,2000.00,7,JT172SC,3S,86500,86500,70000,2,83125,83125,20-09-2022,570055,REDBOOK,14:34,N,      10401,TOYO98DB
179,01470000033,01,58,47,TOYOTA,RAV4,RAV 4 2.0 M,1996,2001,Y,N,02,3,A,1999,30-09-2022,CC,,2000.00,7,JT172SC,3S,99000,99000,80000,2,95000,95000,20-09-2022,570055,REDBOOK,14:34,N,      16386,TOYO99DB
180,01470000033,01,58,47,TOYOTA,RAV4,RAV 4 2.0 M,1996,2001,Y,N,02,3,A,2000,30-09-2022,CC,,2000.00,7,JT172SC,3S,113500,113500,90000,2,108775,108775,20-09-2022,570055,REDBOOK,14:32,N,       8713,TOYO00DJ
181,01470000033,01,58,47,TOYOTA,RAV4,RAV 4 2.0 M,1996,2001,Y,N,02,3,A,2001,05-07-2022,CC,,2000.00,7,,,144987,144987,120000,2,152618,152618,05-07-2022,340076,650162,17:28,N,,
182,01480000033,01,58,48,TOYOTA,RAV4,RAV 4 2.0 A ABS,1996,1996,N,N,02,3,A,1996,30-09-2022,CC,0.00,2000.00,7,,,47500,47500,38000,2,46075,46075,20-09-2022,570055,REDBOOK,14:32,N,       4422,TOYO96AS
183,01490000033,01,22,49,TOYOTA,CROWN,CROWN ROYAL,1994,1996,N,N,02,1,A,1994,30-09-2022,CC,0.00,2800.00,7,,,79500,79500,60000,2,79325,79325,20-09-2022,570055,REDBOOK,14:33,N,       8877,TOYO94AC
184,01490000033,01,22,49,TOYOTA,CROWN,CROWN ROYAL,1994,1996,N,N,02,1,A,1995,30-09-2022,CC,0.00,2800.00,7,,,97000,97000,80000,2,96425,96425,20-09-2022,570055,REDBOOK,14:33,N,      16352,TOYO95AB
185,01490000033,01,22,49,TOYOTA,CROWN,CROWN ROYAL,1994,1996,N,N,02,1,A,1996,30-09-2022,CC,,2800.00,7,,,105500,105500,80000,2,104500,104500,20-09-2022,570055,REDBOOK,14:32,N,      10389,TOYO96AR
186,01500000033,01,22,50,TOYOTA,CROWN,CROWN 2.8 DELUXE,1991,1995,N,N,02,1,A,1991,05-07-2022,CC,,2800.00,7,,,25407,25407,20000,2,26744,26744,05-07-2022,340076,650162,17:28,N,,
187,01500000033,01,22,50,TOYOTA,CROWN,CROWN 2.8 DELUXE,1991,1995,N,N,02,1,A,1992,30-09-2022,CC,,2800.00,7,JZS175,5M-,30500,30500,24000,2,23000,23000,20-09-2022,570055,REDBOOK,14:34,N,       5868,TOYO92AD
188,01500000033,01,22,50,TOYOTA,CROWN,CROWN 2.8 DELUXE,1991,1995,N,N,02,1,A,1993,30-09-2022,CC,,2800.00,7,JZS175,5M-,36500,36500,29000,2,31500,31500,20-09-2022,570055,REDBOOK,14:33,N,       4407,TOYO93AD
189,01500000033,01,22,50,TOYOTA,CROWN,CROWN 2.8 DELUXE,1991,1995,N,N,02,1,A,1994,30-09-2022,CC,0.00,2800.00,7,JZS133,,82500,82500,70000,2,82175,82175,20-09-2022,570055,REDBOOK,14:34,N,       1333,TOYO94AD
190,01500000033,01,22,50,TOYOTA,CROWN,CROWN 2.8 DELUXE,1991,1995,N,N,02,1,A,1995,30-09-2022,CC,0.00,2800.00,7,JZS133,,99000,99000,80000,2,97850,97850,20-09-2022,570055,REDBOOK,14:34,N,       5880,TOYO95AC
191,01540000033,01,67,54,TOYOTA,STARLET,STARLET 1.3,1991,1991,N,N,02,4,A,1991,05-07-2022,CC,,1500.00,7,EP71-,2E-,21075,21075,17000,3,22184,22184,05-07-2022,340076,650162,17:28,N,,
192,01550000033,01,67,55,TOYOTA,STARLET,STARLET GT 1.3,1992,1993,N,N,02,4,A,1992,05-07-2022,CC,,1500.00,7,EP82-,4E-,63226,63226,50000,3,66554,66554,05-07-2022,340076,650162,17:28,N,,
193,01550000033,01,67,55,TOYOTA,STARLET,STARLET GT 1.3,1992,1993,N,N,02,4,A,1993,05-07-2022,CC,,1500.00,7,EP82-,4E-,70252,70252,60000,3,73949,73949,05-07-2022,340076,650162,17:28,N,,
194,01560000033,01,34,56,TOYOTA,GRANVIA,GRANVIA 3.0,1996,2001,N,N,10,3,A,1996,05-07-2022,SEAT,,3000.00,15,,,141981,141981,110000,2,149454,149454,05-07-2022,340076,650162,17:28,N,,
195,01560000033,01,34,56,TOYOTA,GRANVIA,GRANVIA 3.0,1996,2001,N,N,10,3,A,1997,05-07-2022,SEAT,,3000.00,15,,,149081,149081,120000,2,156927,156927,05-07-2022,340076,650162,17:28,N,,
196,01560000033,01,34,56,TOYOTA,GRANVIA,GRANVIA 3.0,1996,2001,N,N,10,3,A,1998,05-07-2022,SEAT,,3000.00,15,,,163278,163278,130000,2,171872,171872,05-07-2022,340076,650162,17:28,N,,
197,01560000033,01,34,56,TOYOTA,GRANVIA,GRANVIA 3.0,1996,2001,N,N,10,3,A,1999,05-07-2022,SEAT,,3000.00,15,,,177477,177477,140000,2,186818,186818,05-07-2022,340076,650162,17:28,N,,
198,01560000033,01,34,56,TOYOTA,GRANVIA,GRANVIA 3.0,1996,2001,N,N,10,3,A,2000,05-07-2022,SEAT,,3000.00,15,,,191675,191675,150000,2,201763,201763,05-07-2022,340076,650162,17:28,N,,
199,01560000033,01,34,56,TOYOTA,GRANVIA,GRANVIA 3.0,1996,2001,N,N,10,3,A,2001,05-07-2022,SEAT,,3000.00,15,,,205873,205873,160000,2,216708,216708,05-07-2022,340076,650162,17:28,N,,
200,01570000033,01,38,57,TOYOTA,HILUX,HILUX EXTRACAB,1989,1997,Y,Y,12,9,A,1989,05-07-2022,SEAT,3000.00,,15,LN90,2L,23921,23921,19000,,25180,25180,05-07-2022,340076,650162,17:28,N,,
201,01570000033,01,38,57,TOYOTA,HILUX,HILUX EXTRACAB,1989,1997,Y,Y,12,9,A,1990,05-07-2022,SEAT,3000.00,,15,LN90-,2L,25464,25464,20000,,26804,26804,05-07-2022,340076,650162,17:28,N,,
202,01570000033,01,38,57,TOYOTA,HILUX,HILUX EXTRACAB,1989,1997,Y,Y,12,9,A,1991,05-07-2022,SEAT,3000.00,,15,LN90-,2L,17100,17100,14000,,18000,18000,05-07-2022,340076,650162,17:28,N,,
203,01570000033,01,38,57,TOYOTA,HILUX,HILUX EXTRACAB,1989,1997,Y,Y,12,9,A,1992,30-09-2022,SEAT,3000.00,,15,,,17000,17000,14000,,18050,18050,20-09-2022,570055,REDBOOK,14:33,N,      13378,TOYO92AQ
204,01570000033,01,38,57,TOYOTA,HILUX,HILUX EXTRACAB,1989,1997,Y,Y,12,9,A,1993,30-09-2022,SEAT,3000.00,,15,,,22500,22500,18000,,23750,23750,20-09-2022,570055,REDBOOK,14:34,N,       5872,TOYO93BI
205,01570000033,01,38,57,TOYOTA,HILUX,HILUX EXTRACAB,1989,1997,Y,Y,12,9,A,1994,30-09-2022,SEAT,3000.00,,15,LN90-,2L-,28500,28500,23000,,29450,29450,20-09-2022,570055,REDBOOK,14:33,N,       2901,TOYO94BI
206,01570000033,01,38,57,TOYOTA,HILUX,HILUX EXTRACAB,1989,1997,Y,Y,12,9,A,1995,30-09-2022,SEAT,3000.00,,15,LN90-,2L-,35500,35500,28000,,36575,36575,20-09-2022,570055,REDBOOK,14:33,N,       4419,TOYO95BQ
