ID,Commission_Code,Valid_start,Valid_End,Product_Code,Product_Name,INC_Code,Insure_Type,Company_Insure_Type,Categories,Sub_Categories,Sub_Categories2,Main_Rider,minAge,maxAge,minSumAssure,maxSumAssure,maxRAR,minRAR,ComCommission,ComCommission_2,ComCommission_3,ComCommission_4,ComCommission_5,ComCommission_6,ComCommission_7,ComCommission_8,ComCommission_9,ComCommission_10,ComCommission_11Up,AgCommission,AgCommission_2,AgCommission_3,AgCommission_4,AgCommission_5,AgCommission_6,AgCommission_7,AgCommission_8,AgCommission_9,AgCommission_10,AgCommission_11Up,InCommission,InCommission_2,InCommission_3,InCommission_4,InCommission_5,InCommission_6,InCommission_7,InCommission_8,InCommission_9,InCommission_10,InCommission_11Up
473,CMMTL0044001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0044,"WP ประโยชน์การยกเว้นเบี้ยประกันภัยของผู้เอาประกัน [RW0051], [RW0101],[RW0151],[RW0201],[RW0251],[RW0301], [RW0351],[RW0401],[RW0451],[RW0991]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,15,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,CMMTL0045001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0045,PB สัญญาเพิ่มเติมผลประโยชน์ผู้ชำระเบี้ยประกันภัย [RP0051],MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,CMMTL0046001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0046,"HS การประกันภัยสุขภาพแบบแยกค่าใช้จ่าย [RHN042],[RHN062],[RHN082],[RHN102],[RHN152],[RHN202],[RHN252],[RHN302],[RHN402],[RHN502]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,0,10,,,,,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.04,0.035,0.035,0.035,0.035,,,,,,
476,CMMTL0047001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0047,"HS การประกันภัยสุขภาพแบบแยกค่าใช้จ่าย [RHN047],[RHN067],[RHN087],[RHN107],[RHN157],[RHN207],[RHN257],[RHN307],[RHN407],[RHN507]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,11,,,,,,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.16,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.16,0.07,0.035,0.035,0.035,,,,,,
477,CMMTL0048001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0048,"VIP การประกันภัยสุขภาพแบบวีไอพี [RHV081],[RHV101],[RHV151],[RHV201],[RHV251]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,11,,,,,,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.16,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.16,0.07,0.035,0.035,0.035,,,,,,
478,CMMTL00490001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0049,"HB สุขภาพวงเงินแน่นอน [RBO7],[RBO5]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,6,10,,,,,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.07,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.08,0.07,0.07,0.035,0.035,,,,,,
479,CMMTL0050001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0050,"OPD สัญญาเพิ่มเติม การรักษาพยาบาลผู้ป่วยนอก  [ROR053],[ROR083],[ROR103],[ROR153],[ROR203],[ROR253],[ROR303]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,6,10,,,,,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.07,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.08,0.07,0.07,0.035,0.035,,,,,,
480,CMMTL0051001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0051,"OPD สัญญาเพิ่มเติม การรักษาพยาบาลผู้ป่วยนอก  [ROR051],[ROR081],[ROR101],[ROR151],[ROR201],[ROR251],[ROR301]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,11,,,,,,0.3,0.12,0.075,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.24,0.084,0.0525,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.24,0.084,0.0525,0.035,0.035,,,,,,
481,CMMTL0052001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0052,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบเอ็กซ์ตร้า แคร์ แผน 80:20 [RHD10C], [RHD15C],[RHD20C],[RHD40C],[RHD60C]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,0,10,,,,,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.07,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.08,0.07,0.07,0.035,0.035,,,,,,
482,CMMTL0053001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0053,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบเอ็กซ์ตร้า แคร์ แผน 80:20 [RHD108],[RHD158],[RHD208],[RHD408],[RHD608]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,11,,,,,,0.3,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.24,0.14,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.24,0.14,0.07,0.035,0.035,,,,,,
483,CMMTL0054001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0054,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบเอ็กซ์ตร้า แคร์ แผน 100:0 [RHD201],[RHD401],[RHD405],[RHD200],[RHD400],[RHD404]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.3,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.24,0.14,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.24,0.14,0.07,0.035,0.035,,,,,,
484,CMMTL0055001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0055,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ เหมาจ่าย เอ็กซ์ตร้า [RHD201], [RHD401],[RHD402],[RHD602],[RHD603],[RHD803]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.25,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.2,0.105,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.2,0.105,0.07,0.035,0.035,,,,,,
485,CMMTL0056001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0056,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบสมาร์ทเฮลท์ [RHH023],[RHH043],[RHH063],[RHH083],[RHH103]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.3,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.24,0.105,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.24,0.105,0.07,0.035,0.035,,,,,,
486,CMMTL0057001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0057,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบไดมอนด์แคร์ [RHM012],[RHM022],[RHM032]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,0,10,,,,,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.07,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.08,0.07,0.07,0.035,0.035,,,,,,
487,CMMTL0058001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0058,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบไดมอนด์แคร์ [RHM011],[RHM021],[RHM031]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,11,,,,,,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,,0.12,0.105,0.105,0.105,0.105,,,,,,
488,CMMTL0059001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0059,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ อีลิท เฮลท์ เฉพาะประเทศไทย [RHE011],[RHE021],[RHE031],[RHE041]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.08,0.035,0.035,0.035,0.035,,,,,,
489,CMMTL0060001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0060,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ อีลิท เฮลท์ ทวีปเอเชีย[RHE012],[RHE022],[RHE032],[RHE042]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.08,0.035,0.035,0.035,0.035,,,,,,
490,CMMTL0061001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0061,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ อีลิท เฮลท์ ทั่วโลกยกเว้นอเมริกา [RHE013],[RHE023],[RHE033],[RHE043]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.08,0.035,0.035,0.035,0.035,,,,,,
491,CMMTL0062001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0062,"สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ อีลิท เฮลท์ ทั่วโลก [RHE014],[RHE024],[RHE034],[RHE044]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.08,0.035,0.035,0.035,0.035,,,,,,
492,CMMTL0063001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0063,สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบเหมาจ่าย [RHL011],MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.3,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.24,0.14,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.24,0.14,0.07,0.035,0.035,,,,,,
493,CMMTL0064001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0064,ซีไอ เพอร์เฟค แคร์ [RDP  2],MTL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,,,,64734,64734,0,0,0,0,,,25,2024,818505447,,,99,202501,,99,64734
494,CMMTL0065001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0065,สัญญาเพิ่มเติมคุ้มครองโรคร้ายแรง แฮปปี้ ลีฟวิ่ง [RDD  I],MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.14,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,0.24,0.14,0.07,0.07,0.07,,,,,,
495,CMMTL0066001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0066,สัญญาเพิ่มเติม มัลติเพิล ซีไอ  [RDM013],MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.14,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,0.24,0.14,0.07,0.07,0.07,,,,,,
496,CMMTL0067001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0067,"สัญญาเพิ่มเติม เพียว แคนเซอร์  [RCP012],[RCP022],[RCP032],[RCP042]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.14,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,0.24,0.14,0.07,0.07,0.07,,,,,,
497,CMMTL0068001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0068,"สัญญาเพิ่มเติม ความคุ้มครองโรคมะเร็ง [RCA012],[RCA022],[RCA032],[RCA042]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.14,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,0.24,0.14,0.07,0.07,0.07,,,,,,
498,CMMTL0069001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0069,"สัญญาเพิ่มเติมการประกันภัยอุบัติเหตุส่วนบุคคล (P.A. Rider) [RPA001],[RPA002],[RPA003],[RPA004],[RPA005],[RPA006],[RPA007]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.144,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,,0.144,0.126,0.126,0.126,0.126,,,,,,
499,CMMTL0070001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0070,"สัญญาเพิ่มเติมอุบัติเหตุ [RAAN 2],[RABN 2],[RACN 2]",MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.35,0.14,0.09,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.28,0.098,0.063,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.28,0.098,0.063,0.035,0.035,,,,,,
500,CMMTL0071001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0071,"บันทึกสลักหลังขยายความคุ้มครองจากการถูกฆ่าหรือถูกทำร้ายร่างกายโดยเจตนา การจลาจล ฯลฯ [RCCA 2],[RCCB 2],[RCCC 2]",MTL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.35,0.14,0.09,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.28,0.098,0.063,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.28,0.098,0.063,0.035,0.035,,,,,,
501,CMMTL0072001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0072,สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ ดี เฮลท์ (D Health) และ ดี คิดส์ (D Kids)[RHK031],MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.25,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.2,0.105,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.2,0.105,0.07,0.035,0.035,,,,,,
502,CMMTL0073001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0073,สัญญาเพิ่มเติมโรคร้ายแรง ดีแคร์ (D Care),MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.3,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.24,0.14,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.24,0.14,0.07,0.035,0.035,,,,,,
503,CMMTL0074001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0074,โครงการวัยเก๋าคุ้มสุขใจ สุขภาพวงเงินแน่นอน (เพื่อผู้สูงอายุ),MTL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.15,0.1,0.05,0.025,0.025,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.07,0.035,0.0175,0.0175,0.007,0.007,0.007,0.007,0.007,,0.12,0.07,0.035,0.0175,0.0175,,,,,,
504,CMMTL0075001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0075,โครงการวัยเก๋าคุ้มสุขใจ อุบัติเหตุส่วนบุคคล สบายใจ (เพื่อผู้สูงอายุ),MTL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.064,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,,0.064,0.056,0.056,0.056,0.056,,,,,,
701,CMMTL0076001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0076,คุ้มครองภายในเวลา 10/10 (เมืองไทยประกันชีวิต),MTL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,0,0,0,0,0,,,,,,
702,CMMTL00770001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0077,เมืองไทย สมาร์ท โพรเทคชั่น 99/7,MTL,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,,,150000,299999,,,0.15,0.06,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,0,0,0,0,0,,,,,,
710,CMMTL0078001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0078,สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ อีลิท เฮลท์ พลัส,MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,0,0,0,0,0,,,,,,
711,CMMTL0079001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0079,สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ ดี เฮลท์ พลัส (D Health Plus),MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,0.25,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,0,0,0,0,0,,,,,,
726,CMMTL00800001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0080,สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ เอ็กซ์ตร้า แคร์ (N) ร้อยละ 80 : ร้อยละ 20/1000,MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,0,10,,,,,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,0,0,0,0,0,,,,,,
727,CMMTL00810001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0081,สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ เอ็กซ์ตร้า แคร์ (N) ร้อยละ 80 : ร้อยละ 20/1500,MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,0,10,,,,,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,0,0,0,0,0,,,,,,
728,CMMTL00820001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0082,สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ เอ็กซ์ตร้า แคร์ (N) ร้อยละ 80 : ร้อยละ 20/2000,MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,0,10,,,,,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,0,0,0,0,0,,,,,,
729,CMMTL00830001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0083,สัญญาเพิ่มเติมการประกันภัยสุขภาพ แบบ เอ็กซ์ตร้า แคร์ (N) ร้อยละ 80 : ร้อยละ 20/4000,MTL,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,0,10,,,,,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,0,0,0,0,0,,,,,,
793,CMMTL0084001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTL0084,สัญญาเพิ่มเติมการประกันแคร์ พลัส สำหรับโรคมะเร็ง และไตวายเรื้อรัง,MTL,Life,1,,,,Rider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,CMMTL0085001,2025-12-04 00:00:00,9999-01-01 00:00:00,PDMTL0085,ประกันอุบัติเหตุ PA Extreme แผน 2,MTL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,CMMTP0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0001,ประกันรถยนต์ชั้น 1 (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
175,CMMTP0002001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0002,พรบ รถยนต์ (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันรถโดยข้อบังคับแห่งกฏหมาย,,Motor,Main,,,,,,,0.12,,,,,,,,,,,0.07,,,,,,,,,,,0.07,,,,,,,,,,
176,CMMTP0003001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0003,ประกันรถยนต์ชั้น 1 รถบรรทุกและ supercar(เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
177,CMMTP0004001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0004,ประกันรถยนต์ชั้น 3 TP Save (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
178,CMMTP0005001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0005,ประกันรถยนต์ชั้น 2+ (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
179,CMMTP0006001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0006,ประกันรถยนต์ชั้น 3+ (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
180,CMMTP0007001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0007,ประกันรถจักรยานยนต์บิ๊กไบค์ (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
181,CMMTP0008001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0008,ประกันอัคคีภัย (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
182,CMMTP0009001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0009,ประกันอัคคีภัย Not Residental (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
183,CMMTP0010001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0010,ประกันสุขภาพ (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,สุขภาพ,Non-Motor,Main,,,,,,,0.14,,,,,,,,,,,0.08,,,,,,,,,,,0.08,,,,,,,,,,
184,CMMTP0011001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0011,ประกันสุขภาพ Health smile (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,สุขภาพ,Non-Motor,Main,,,,,,,0.14,,,,,,,,,,,0.08,,,,,,,,,,,0.08,,,,,,,,,,
185,CMMTP0012001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0012,ประกันสุขภาพกลุ่ม (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันกลุ่ม,Non-Motor,Main,,,,,,,0.12,,,,,,,,,,,0.07,,,,,,,,,,,0.07,,,,,,,,,,
186,CMMTP0013001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0013,Smile Cancer (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.11,,,,,,,,,,,0.11,,,,,,,,,,
187,CMMTP0014001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0014,Cancer Care (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.11,,,,,,,,,,,0.11,,,,,,,,,,
188,CMMTP0015001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0015,SME ยิ้มได้ (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.11,,,,,,,,,,,0.11,,,,,,,,,,
189,CMMTP0016001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0016,PA Happy Kids (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
190,CMMTP0017001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0017,PA Your happy (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
191,CMMTP0018001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0018,Happy Family (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
