ID,Location_Code,province,amphur,district,zip
7001,901403,สงขลา,บางกล่ำ,แม่ทอม,90110
7002,901404,สงขลา,บางกล่ำ,บ้านหาร,90110
7003,901501,สงขลา,สิงหนคร,ชิงโค,90280
7004,901502,สงขลา,สิงหนคร,สทิงหม้อ,90280
7005,901503,สงขลา,สิงหนคร,ทำนบ,90280
7006,901504,สงขลา,สิงหนคร,รำแดง,90330
7007,901505,สงขลา,สิงหนคร,วัดขนุน,90330
7008,901506,สงขลา,สิงหนคร,ชะแล้,90330
7009,901507,สงขลา,สิงหนคร,ปากรอ,90330
7010,901508,สงขลา,สิงหนคร,ป่าขาด,90330
7011,901509,สงขลา,สิงหนคร,หัวเขา,90280
7012,901510,สงขลา,สิงหนคร,บางเขียด,90330
7013,901511,สงขลา,สิงหนคร,ม่วงงาม,90330
7014,901601,สงขลา,คลองหอยโข่ง,คลองหอยโข่ง,90230
7015,901602,สงขลา,คลองหอยโข่ง,ทุ่งลาน,90230
7016,901603,สงขลา,คลองหอยโข่ง,โคกม่วง,90230
7017,901604,สงขลา,คลองหอยโข่ง,คลองหลา,90115
7018,910101,สตูล,เมืองสตูล,พิมาน,91000
7019,910102,สตูล,เมืองสตูล,คลองขุด,91000
7020,910103,สตูล,เมืองสตูล,ควนขัน,91000
7021,910104,สตูล,เมืองสตูล,บ้านควน,91140
7022,910105,สตูล,เมืองสตูล,ฉลุง,91140
7023,910106,สตูล,เมืองสตูล,เกาะสาหร่าย,91000
7024,910107,สตูล,เมืองสตูล,ตันหยงโป,91000
7025,910108,สตูล,เมืองสตูล,เจ๊ะบิลัง,91000
7026,910109,สตูล,เมืองสตูล,ตำมะลัง,91000
7027,910110,สตูล,เมืองสตูล,ปูยู,91000
7028,910111,สตูล,เมืองสตูล,ควนโพธิ์,91140
7029,910112,สตูล,เมืองสตูล,เกตรี,91140
7030,910201,สตูล,ควนโดน,ควนโดน,91160
7031,910202,สตูล,ควนโดน,ควนสตอ,91160
7032,910203,สตูล,ควนโดน,ย่านซื่อ,91160
7033,910204,สตูล,ควนโดน,วังประจัน,91160
7034,910301,สตูล,ควนกาหลง,ทุ่งนุ้ย,91130
7035,910302,สตูล,ควนกาหลง,ควนกาหลง,91130
7036,910303,สตูล,ควนกาหลง,อุใดเจริญ,91130
7037,910401,สตูล,ท่าแพ,ท่าแพ,91150
7038,910402,สตูล,ท่าแพ,แป-ระ,91150
7039,910403,สตูล,ท่าแพ,สาคร,91150
7040,910404,สตูล,ท่าแพ,ท่าเรือ,91150
7041,910501,สตูล,ละงู,กำแพง,91110
7042,910502,สตูล,ละงู,ละงู,91110
7043,910503,สตูล,ละงู,เขาขาว,91110
7044,910504,สตูล,ละงู,ปากน้ำ,91110
7045,910505,สตูล,ละงู,น้ำผุด,91110
7046,910506,สตูล,ละงู,แหลมสน,91110
7047,910601,สตูล,ทุ่งหว้า,ทุ่งหว้า,91120
7048,910602,สตูล,ทุ่งหว้า,นาทอน,91120
7049,910603,สตูล,ทุ่งหว้า,ขอนคลาน,91120
7050,910604,สตูล,ทุ่งหว้า,ทุ่งบุหลัง,91120
7051,910605,สตูล,ทุ่งหว้า,ป่าแก่บ่อหิน,91120
7052,910701,สตูล,มะนัง,ปาล์มพัฒนา,91130
7053,910702,สตูล,มะนัง,นิคมพัฒนา,91130
7054,920101,ตรัง,เมืองตรัง,ทับเที่ยง,92000
7055,920104,ตรัง,เมืองตรัง,นาพละ,92000
7056,920105,ตรัง,เมืองตรัง,บ้านควน,92000
7057,920106,ตรัง,เมืองตรัง,นาบินหลา,92000
7058,920107,ตรัง,เมืองตรัง,ควนปริง,92000
7059,920108,ตรัง,เมืองตรัง,นาโยงใต้,92170
7060,920109,ตรัง,เมืองตรัง,บางรัก,92000
7061,920110,ตรัง,เมืองตรัง,โคกหล่อ,92000
7062,920113,ตรัง,เมืองตรัง,นาโต๊ะหมิง,92000
7063,920114,ตรัง,เมืองตรัง,หนองตรุด,92000
7064,920115,ตรัง,เมืองตรัง,น้ำผุด,92000
7065,920117,ตรัง,เมืองตรัง,นาตาล่วง,92000
7066,920118,ตรัง,เมืองตรัง,บ้านโพธิ์,92000
7067,920119,ตรัง,เมืองตรัง,นาท่ามเหนือ,92190
7068,920120,ตรัง,เมืองตรัง,นาท่ามใต้,92190
7069,920201,ตรัง,กันตัง,กันตัง,92110
7070,920202,ตรัง,กันตัง,ควนธานี,92110
7071,920203,ตรัง,กันตัง,บางหมาก,92110
7072,920204,ตรัง,กันตัง,บางเป้า,92110
7073,920205,ตรัง,กันตัง,วังวน,92110
